開催日,シティ年度,大会名,会場名,開催都道府県,大会カテゴリ,順位,獲得CSP,プレイヤーID,プレイヤー名,大会ID,詳細URL
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,5,25,0030313088,シメゴン,46033,https://www.pokemon-card.com/deck/confirm.html/deckID/PgNLNN-7dI37h-LnPHnn
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,5,25,0010228788,,46033,https://www.pokemon-card.com/deck/confirm.html/deckID/QLQLn6-Sdv1xN-9nLnPi
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,3,50,0029317181,baku,46033,https://www.pokemon-card.com/deck/confirm.html/deckID/VkVkwd-L7Ih5f-kFFfdV
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,3,50,0010304503,soul,46033,https://www.pokemon-card.com/deck/confirm.html/deckID/c84Y88-ECJPUF-c8cx4J
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,2,75,0004574482,はいぱーりゅう,46033,https://www.pokemon-card.com/deck/confirm.html/deckID/FVfkkF-AdawmH-kfwVVV
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トーナメントセンターバトロコ 横浜伊勢佐木町,神奈川県,オープン,1,100,0001044649,モロ,46033,https://www.pokemon-card.com/deck/confirm.html/deckID/kkfkV1-CJOacu-kFv1Fv
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,BOOKOFF 250号東岡山店,,オープン,5,25,0034150238,チキタツ,46032,https://www.pokemon-card.com/deck/confirm.html/deckID/fkk5Vk-ZifTGM-kF5kVd
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,BOOKOFF 250号東岡山店,,オープン,5,25,0029712416,すごいぬ,46032,https://www.pokemon-card.com/deck/confirm.html/deckID/xDxDxx-9VkDIQ-88c888
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,BOOKOFF 250号東岡山店,,オープン,5,25,0028566782,ジョン・ホーク,46032,https://www.pokemon-card.com/deck/confirm.html/deckID/LnQLg6-Uphrmj-nnggNH
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,BOOKOFF 250号東岡山店,,オープン,5,25,0010883819,あるすび,46032,https://www.pokemon-card.com/deck/confirm.html/deckID/2yMpXp-fcB1p8-XyyXSM
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,BOOKOFF 250号東岡山店,,オープン,3,50,0008111821,よぽぽん,46032,https://www.pokemon-card.com/deck/confirm.html/deckID/888axx-aV6PTJ-8c48cD
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,BOOKOFF 250号東岡山店,,オープン,3,50,0008090063,YOU,46032,https://www.pokemon-card.com/deck/confirm.html/deckID/bkkFVk-ygt4W3-kfFkbV
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,BOOKOFF 250号東岡山店,,オープン,2,75,0003783247,みず,46032,https://www.pokemon-card.com/deck/confirm.html/deckID/SXyyy2-w3tSo8-yMyUpX
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,BOOKOFF 250号東岡山店,,オープン,1,100,0000339050,がごみや,46032,https://www.pokemon-card.com/deck/confirm.html/deckID/VFfvFk-atD8Tt-k51Vk5
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,Wonder GOO 足利店,,オープン,5,25,0011365994,Suu,46031,https://www.pokemon-card.com/deck/confirm.html/deckID/FVkFkF-1mafTt-kkkfFk
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,Wonder GOO 足利店,,オープン,5,25,0007970115,ジージャ,46031,https://www.pokemon-card.com/deck/confirm.html/deckID/c8cYK4-976y4g-cYc88x
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,Wonder GOO 足利店,,オープン,5,25,0002514765,カニ,46031,https://www.pokemon-card.com/deck/confirm.html/deckID/nLnNgL-COiRF9-ngPNnN
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,Wonder GOO 足利店,,オープン,5,25,0000114714,ぽけむら,46031,https://www.pokemon-card.com/deck/confirm.html/deckID/FkwFkk-03fTv3-Vbfkkf
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,Wonder GOO 足利店,,オープン,3,50,0029486256,クレヨン,46031,https://www.pokemon-card.com/deck/confirm.html/deckID/x8c84Y-CQa7KO-Dx8c8D
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,Wonder GOO 足利店,,オープン,3,50,0004940478,一般人,46031,https://www.pokemon-card.com/deck/confirm.html/deckID/kFfkbF-yGEPUN-kvk1kV
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,Wonder GOO 足利店,,オープン,2,75,0001236204,そそいち,46031,https://www.pokemon-card.com/deck/confirm.html/deckID/ingPnN-6DRnV0-NLnnLn
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,Wonder GOO 足利店,,オープン,1,100,0000577199,Hiro,46031,https://www.pokemon-card.com/deck/confirm.html/deckID/vkk1VF-PxqyHz-F55fFk
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,9,15,0036299751,ウエゴ,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/gLQgnL-WNZSfy-nQgNHn
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,9,15,0030028250,しょー,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/Xpyyyp-bjMmKS-2py2EM
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,9,15,0028886327,あきら,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/fkvFkV-BxPMTP-kf5kfk
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,9,15,0022187099,箱,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/nnnHLL-d9K2vg-QgQn9g
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,9,15,0007696626,nao,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/88DxDc-xxDqH3-xYx888
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,9,15,0007609473,のむへい,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/yypyXM-Mloa3j-yyXppy
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,9,15,0007581359,ふなむし,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/Dx4cD8-fnVagd-8Y8cD8
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,9,15,0000899769,てっちゃん,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/ppyS2M-dApCjf-yXyE23
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,5,25,0031367808,レモンティー,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/x8xG88-QHlrcZ-DGc88D
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,5,25,0008375025,たけぼーき,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/Xpy3MX-1YSe2D-pMXyRy
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,5,25,0005103818,Kaarna,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/k5fFdf-k5SY3t-kVVk5k
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,5,25,0002789264,まなてぃー,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/kVbvk1-kDlpaF-FkV5Fk
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,3,50,0033191658,チネチッタ,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/nnLgLn-vmxMQR-n6gnLH
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,3,50,0011102263,つなまよ,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/88DcxD-72XQU9-xccc88
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,2,75,0030323753,時音（シオン）,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/LgNnPn-t3MfLy-nnngHH
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,フルコンプ PLAYERS CENTER 八王子本店,東京都,オープン,1,100,0019528645,あきら,46030,https://www.pokemon-card.com/deck/confirm.html/deckID/nNLNnn-0uxNqt-LgiQNn
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,オープン,5,25,0037714473,********************,46029,https://www.pokemon-card.com/deck/confirm.html/deckID/yMpU2y-BydL7C-pyyEpy
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,オープン,5,25,0035908656,チョッキアンコ黒馬,46029,https://www.pokemon-card.com/deck/confirm.html/deckID/8cc4Yx-EjeBZG-xac8x8
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,オープン,5,25,0029816916,べる,46029,https://www.pokemon-card.com/deck/confirm.html/deckID/kVkfvd-b4IR3a-5FFVvk
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,オープン,5,25,0011008707,Ai,46029,https://www.pokemon-card.com/deck/confirm.html/deckID/x4x88Y-nlZ4uL-8cY4Dc
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,オープン,3,50,0038513831,つなかん,46029,https://www.pokemon-card.com/deck/confirm.html/deckID/8cc8x8-b4x69I-x8Dx8D
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,オープン,3,50,0032919442,ぴのぉ～き,46029,https://www.pokemon-card.com/deck/confirm.html/deckID/kVk5kF-wmB2yT-FVkkVk
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,オープン,2,75,0002465850,多摩川,46029,https://www.pokemon-card.com/deck/confirm.html/deckID/8ccJJ8-tYOy9T-8c4cxD
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,オープン,1,100,0023104370,とぅざ,46029,https://www.pokemon-card.com/deck/confirm.html/deckID/kFFwVk-0x28Sx-fkkvk5
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDSHOPラリアット！,,オープン,5,25,0036494129,みーぽけ,46028,https://www.pokemon-card.com/deck/confirm.html/deckID/FVkkVk-0uwB5R-1fVkk5
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDSHOPラリアット！,,オープン,5,25,0016442557,あっきー,46028,https://www.pokemon-card.com/deck/confirm.html/deckID/xJcJYJ-TLHhvI-8x888D
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDSHOPラリアット！,,オープン,5,25,0014290512,りばい,46028,https://www.pokemon-card.com/deck/confirm.html/deckID/NLLNQn-YyNDL7-LnnPnn
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDSHOPラリアット！,,オープン,5,25,0009693322,ちぇけひろ,46028,https://www.pokemon-card.com/deck/confirm.html/deckID/4x8cc8-PnNfGN-xG8aY8
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDSHOPラリアット！,,オープン,3,50,0009861644,グルグ,46028,https://www.pokemon-card.com/deck/confirm.html/deckID/gngP6Q-TiGFzr-NnLHHn
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDSHOPラリアット！,,オープン,3,50,0000858595,Meteora,46028,https://www.pokemon-card.com/deck/confirm.html/deckID/vfwV5V-zWICSw-fkkFVk
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDSHOPラリアット！,,オープン,2,75,0012146958,へいやん,46028,https://www.pokemon-card.com/deck/confirm.html/deckID/5FkkVF-lom4fm-vkFFVv
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,CARDSHOPラリアット！,,オープン,1,100,0007195495,よしお,46028,https://www.pokemon-card.com/deck/confirm.html/deckID/4cJ888-FFtYyQ-88xccx
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0037939179,ぽてちん,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/yMXypy-31pAPd-Mp2pM2
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0036758357,とし,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/MSpppy-2YCV4N-EypyM2
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0036465442,シュクレ,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/HHnngL-ktiO0E-6HiLng
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0031678476,こで,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/c888c8-2LlKFr-DYx8DK
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0030106505,ぺぺ,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/D8xD8x-Y1HYGp-x8x8c8
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0027764365,ノブ,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/11V5kV-QSnmMH-kkkFfv
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0022651343,たいせい,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/kFVfkF-EFpEDS-wffk1F
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0016540758,たいちぇい,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/6gNnnL-BVy2y6-LnLgnH
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0016062656,たか,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/nNnNNN-L9b951-nLnnLg
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0015531847,ななな,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/nQHNgN-bQcASB-nNLnQn
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0011665425,石田,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/fkF5kk-TlGJiy-bVbV1k
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0007195350,タケオ,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/MMRp2p-RR00ql-yySyMp
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0006751447,そー,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/y3yypX-Pxu8cx-MEXyXM
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0004370475,ムササビ,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/4c4cxc-IlVptV-8xcx88
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0003954966,おっくん,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/axJxYx-yBpJ3V-8G888c
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,17,10,0000011349,さつ,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/ppyE22-hIEKjz-yMypXp
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,9,15,0029377783,ナタデココ,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/LngHgg-uJ5nQc-nLnnng
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,9,15,0010221983,エンドゥレ,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/6Lnnnn-My7h0F-gnNNgL
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,9,15,0009467422,しおん⤵︎,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/vk55FV-8Pxznc-kkvk5F
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,9,15,0009455610,アマネ,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/EyMypp-6S5eT6-XyMEyy
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,9,15,0007528002,シス屋,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/VVk5VF-XVP6iu-VvkFkF
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,9,15,0003235429,ゆーどー,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/LnniHH-4MEJAu-Nn9gng
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,9,15,0002828471,さばく,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/FkFkkk-2WGG7Q-kffFfV
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,9,15,0000066316,ミケ＠しばりん,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/88cGc4-kS8IfJ-xc848x
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,5,25,0037875268,スイッチ先生,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/xc8888-pnbzLv-488Dx4
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,5,25,0036520961,たい,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/bkvFkk-X9zXKG-V1Fk5V
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,5,25,0030393996,kuro,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/YD88K8-yRJzH4-DcDx4x
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,5,25,0019262774,のりすけ,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/vfVkvk-WPEQ5J-kFVV1d
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,3,50,0039003230,,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/XpyyyE-6B1u5E-yMXyXM
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,2,75,0024975164,ややん,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/c8xDG8-faShUi-4ccDx8
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,シーガル 泉中央店,,オープン,1,100,0007459117,ランチパック,46027,https://www.pokemon-card.com/deck/confirm.html/deckID/kvkf5k-WgCYWG-k5VFvV
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,9,15,0028761172,フウセン,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/VkbkkV-ugo84x-5FFkFw
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,9,15,0027194698,こーてぃ,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/pMppyp-LTplpq-yXyypU
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,9,15,0011257275,ハヤト,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/LHLHin-gdcfer-Hnnggg
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,9,15,0007966873,夏みかん,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/MyypX2-cNEXPw-yXyypM
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,9,15,0007796368,古代 進,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/LgHnng-Lg5Npl-LnngQH
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,9,15,0006728294,けっす,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/nng9gN-M5aV5j-nnQLL6
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,9,15,0006554987,ありよし,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/L6NnLL-ozASOP-Lngn6L
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,9,15,0003201499,とおる,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/nPNLng-T2VVLt-gNnLnL
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,5,25,0030820902,アルファ,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/88xxc4-APBbVX-x4a8cD
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,5,25,0016956502,あぃぼん,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/p3yyp2-govqLv-yyXpMM
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,5,25,0010706846,ぜびまる。,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/LQnHQg-EIlrHw-nHgLgn
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,5,25,0007759110,おりおん,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/pyXpMU-hoIimm-XyMMMM
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,3,50,0035692140,うら,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/Ln6NnH-czAIEN-nnngnL
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,3,50,0008885582,オルト,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/c8Dc84-Wh7yev-D4ccx8
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,2,75,0001924017,クロム,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/nNnQLn-Fv4SZY-LL6nLg
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,竜星の嵐 十三店,大阪府,オープン,1,100,0034641918,S.T.,46026,https://www.pokemon-card.com/deck/confirm.html/deckID/fVvkkk-aKRfcQ-fVFfbk
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トイニティ長岡E・PLAZA店,,オープン,5,25,0029940622,ラモス,46025,https://www.pokemon-card.com/deck/confirm.html/deckID/gPnQgn-pDwC1U-nnNnnL
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トイニティ長岡E・PLAZA店,,オープン,5,25,0018312814,********************,46025,https://www.pokemon-card.com/deck/confirm.html/deckID/cD88cx-HcqF0z-8D8cG8
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トイニティ長岡E・PLAZA店,,オープン,5,25,0009395860,kazuki,46025,https://www.pokemon-card.com/deck/confirm.html/deckID/RypySy-bZDgAO-yyMypX
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トイニティ長岡E・PLAZA店,,オープン,5,25,0005982026,ライ,46025,https://www.pokemon-card.com/deck/confirm.html/deckID/cxYD88-h6Q5DN-cc8GD8
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トイニティ長岡E・PLAZA店,,オープン,3,50,0035089386,みかるど,46025,https://www.pokemon-card.com/deck/confirm.html/deckID/48x88c-uq2lFt-88xYDc
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トイニティ長岡E・PLAZA店,,オープン,3,50,0000035952,らふぃ～なのん！,46025,https://www.pokemon-card.com/deck/confirm.html/deckID/ca88YY-y6Rn46-4x88xc
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トイニティ長岡E・PLAZA店,,オープン,2,75,0030523597,オヤジ,46025,https://www.pokemon-card.com/deck/confirm.html/deckID/8c8a8x-BXSdib-48xccx
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,トイニティ長岡E・PLAZA店,,オープン,1,100,0036318034,り,46025,https://www.pokemon-card.com/deck/confirm.html/deckID/LQ6Qng-RwlMhQ-nngngP
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,ふぁんたじ屋,,オープン,5,25,0031192758,パンジー,46024,https://www.pokemon-card.com/deck/confirm.html/deckID/nggHgH-KMOXRE-nnnNHL
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,ふぁんたじ屋,,オープン,5,25,0012757440,,46024,https://www.pokemon-card.com/deck/confirm.html/deckID/cDxDcD-KySaKr-x888c8
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,ふぁんたじ屋,,オープン,5,25,0002574378,はりきち,46024,https://www.pokemon-card.com/deck/confirm.html/deckID/48cx8D-Efn8tp-xx8488
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,ふぁんたじ屋,,オープン,5,25,0002390655,りゅういち,46024,https://www.pokemon-card.com/deck/confirm.html/deckID/yMpyUp-CZIGQM-M22ypy
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,ふぁんたじ屋,,オープン,3,50,0028990985,たっぴ〜,46024,https://www.pokemon-card.com/deck/confirm.html/deckID/LPHnnH-MaMojD-g9gnLn
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,ふぁんたじ屋,,オープン,3,50,0002201825,運,46024,https://www.pokemon-card.com/deck/confirm.html/deckID/XyMyMy-d8zbkg-pyEppy
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,ふぁんたじ屋,,オープン,2,75,0009645677,だく,46024,https://www.pokemon-card.com/deck/confirm.html/deckID/Mppyyy-gUfbO4-pyyM2p
2022-12-04,2023,シティリーグ2023 シーズン2 オープンリーグ,ふぁんたじ屋,,オープン,1,100,0008940090,なかひー,46024,https://www.pokemon-card.com/deck/confirm.html/deckID/ypySyy-mo2Vo1-MMpyy3
